gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,acctchg,acctstd,acqmeth,adrr,ajex,ajp,bspr,compst,curcd,curncd,currtr,curuscn,final,fyr,ismod,ltcm,ogm,pddur,scf,src,stalt,udpl,upd,apdedate,fdate,pdate,acchg,acco,accrt,acdo,aco,acodo,acominc,acox,acoxar,acqao,acqcshi,acqgdwl,acqic,acqintan,acqinvt,acqlntal,acqniintc,acqppe,acqsc,act,adpac,aedi,afudcc,afudci,aldo,am,amc,amdc,amgw,ano,ao,aocidergl,aociother,aocipen,aocisecgl,aodo,aol2,aoloch,aox,ap,apalch,apb,apc,apofs,aqa,aqc,aqd,aqeps,aqi,aqp,aqpl1,aqs,arb,arc,arce,arced,arceeps,artfs,at,aul3,autxr,balr,banlr,bast,bastr,batr,bcef,bclr,bcltbl,bcnlr,bcrbl,bct,bctbl,bctr,billexce,bkvlps,bltbl,ca,capr1,capr2,capr3,caps,capsft,capx,capxv,cb,cbi,cdpac,cdvc,ceiexbill,ceq,ceql,ceqt,cfbd,cfere,cfo,cfpdo,cga,cgri,cgti,cgui,ch,che,chech,chs,ci,cibegni,cicurr,cidergl,cimii,ciother,cipen,cisecgl,citotal,cld2,cld3,cld4,cld5,clfc,clfx,clg,clis,cll,cllc,clo,clrll,clt,cmp,cnltbl,cogs,cpcbl,cpdoi,cpnli,cppbl,cprei,crv,crvnli,cshfd,cshi,csho,cshpri,cshr,cshrc,cshrp,cshrso,cshrt,cshrw,cstk,cstkcv,cstke,dbi,dc,dclo,dcom,dcpstk,dcs,dcvsr,dcvsub,dcvt,dd,dd1,dd2,dd3,dd4,dd5,depc,derac,deralt,derhedgl,derlc,derllt,dfpac,dfs,dfxa,diladj,dilavx,dlc,dlcch,dltis,dlto,dltp,dltr,dltsub,dltt,dm,dn,do,donr,dp,dpacb,dpacc,dpacli,dpacls,dpacme,dpacnr,dpaco,dpacre,dpact,dpc,dpdc,dpltb,dpret,dpsc,dpstb,dptb,dptc,dptic,dpvieb,dpvio,dpvir,drc,drci,drlt,ds,dt,dtea,dted,dteeps,dtep,dudd,dv,dvc,dvdnp,dvintf,dvp,dvpa,dvpd,dvpdp,dvpibb,dvrpiv,dvrre,dvsco,dvt,dxd2,dxd3,dxd4,dxd5,ea,ebit,ebitda,eiea,emol,emp,epsfi,epsfx,epspi,epspx,esopct,esopdlt,esopnr,esopr,esopt,esub,esubc,excadj,exre,fatb,fatc,fatd,fate,fatl,fatn,fato,fatp,fca,fdfr,fea,fel,ffo,ffs,fiao,finaco,finao,fincf,finch,findlc,findlt,finivst,finlco,finlto,finnp,finrecc,finreclt,finrev,finxint,finxopr,fopo,fopox,fopt,fsrco,fsrct,fuseo,fuset,gbbl,gdwl,gdwlam,gdwlia,gdwlid,gdwlieps,gdwlip,geqrv,gla,glcea,glced,glceeps,glcep,gld,gleps,gliv,glp,govgr,govtown,gp,gphbl,gplbl,gpobl,gprbl,gptbl,gwo,hedgegl,iaeq,iaeqci,iaeqmi,iafici,iafxi,iafxmi,iali,ialoi,ialti,iamli,iaoi,iapli,iarei,iasci,iasmi,iassi,iasti,iatci,iati,iatmi,iaui,ib,ibadj,ibbl,ibc,ibcom,ibki,ibmii,icapt,idiis,idilb,idilc,idis,idist,idit,idits,iire,initb,intan,intano,intc,intpn,invch,invfg,invo,invofs,invreh,invrei,invres,invrm,invt,invwip,iobd,ioi,iore,ip,ipabl,ipc,iphbl,iplbl,ipobl,iptbl,ipti,ipv,irei,irent,irii,irli,irnli,irsi,iseq,iseqc,iseqm,isfi,isfxc,isfxm,isgr,isgt,isgu,islg,islgc,islgm,islt,isng,isngc,isngm,isotc,isoth,isotm,issc,issm,issu,ist,istc,istm,isut,itcb,itcc,itci,ivaco,ivaeq,ivao,ivch,ivgod,ivi,ivncf,ivpt,ivst,ivstch,lcabg,lcacl,lcacr,lcag,lcal,lcalt,lcam,lcao,lcast,lcat,lco,lcox,lcoxar,lcoxdr,lct,lcuacu,li,lif,lifr,lifrp,lloml,lloo,llot,llrci,llrcr,llwoci,llwocr,lno,lo,lol2,loxdr,lqpl1,lrv,ls,lse,lst,lt,lul3,mib,mibn,mibt,mii,mrc1,mrc2,mrc3,mrc4,mrc5,mrct,mrcta,msa,msvrv,mtl,nat,nco,nfsr,ni,niadj,nieci,niint,niintpfc,niintpfp,niit,nim,nio,nipfc,nipfp,nit,nits,nopi,nopio,np,npanl,npaore,nparl,npat,nrtxt,nrtxtd,nrtxteps,oancf,ob,oiadp,oibdp,opeps,opili,opincar,opini,opioi,opiri,opiti,oprepsx,optca,optdr,optex,optexd,optfvgr,optgr,optlife,optosby,optosey,optprcby,optprcca,optprcex,optprcey,optprcgr,optprcwa,optrfr,optvol,palr,panlr,patr,pcl,pclr,pcnlr,pctr,pdvc,pi,pidom,pifo,pll,pltbl,pnca,pncad,pncaeps,pncia,pncid,pncieps,pncip,pncwia,pncwid,pncwieps,pncwip,pnlbl,pnli,pnrsho,pobl,ppcbl,ppegt,ppenb,ppenc,ppenli,ppenls,ppenme,ppennr,ppeno,ppent,ppevbb,ppeveb,ppevo,ppevr,pppabl,ppphbl,pppobl,ppptbl,prc,prca,prcad,prcaeps,prebl,pri,prodv,prsho,prstkc,prstkcc,prstkpc,prvt,pstk,pstkc,pstkl,pstkn,pstkr,pstkrv,ptbl,ptran,pvcl,pvo,pvon,pvpl,pvt,pwoi,radp,ragr,rari,rati,rca,rcd,rceps,rcl,rcp,rdip,rdipa,rdipd,rdipeps,rdp,re,rea,reajo,recch,recco,recd,rect,recta,rectr,recub,ret,reuna,reunr,revt,ris,rll,rlo,rlp,rlri,rlt,rmum,rpag,rra,rrd,rreps,rrp,rstche,rstchelt,rvbci,rvbpi,rvbti,rvdo,rvdt,rveqt,rvlrv,rvno,rvnt,rvri,rvsi,rvti,rvtxr,rvupi,rvutx,saa,sal,sale,salepfc,salepfp,sbdc,sc,sco,scstkc,secu,seq,seqo,seta,setd,seteps,setp,siv,spce,spced,spceeps,spi,spid,spieps,spioa,spiop,sppe,sppiv,spstkc,sret,srt,ssnp,sstk,stbo,stio,stkco,stkcpa,tdc,tdscd,tdsce,tdsg,tdslg,tdsmm,tdsng,tdso,tdss,tdst,teq,tf,tfva,tfvce,tfvl,tie,tii,tlcf,transa,tsa,tsafc,tso,tstk,tstkc,tstkme,tstkn,tstkp,txach,txbco,txbcof,txc,txdb,txdba,txdbca,txdbcl,txdc,txdfed,txdfo,txdi,txditc,txds,txeqa,txeqii,txfed,txfo,txndb,txndba,txndbl,txndbr,txo,txp,txpd,txr,txs,txt,txtubadjust,txtubbegin,txtubend,txtubmax,txtubmin,txtubposdec,txtubposinc,txtubpospdec,txtubpospinc,txtubsettle,txtubsoflimit,txtubtxtr,txtubxintbs,txtubxintis,txva,txw,uaoloch,uaox,uapt,ucaps,uccons,uceq,ucustad,udcopres,udd,udfcc,udmb,udolt,udpco,udpfa,udvp,ufretsd,ugi,ui,uinvt,ulcm,ulco,uniami,unl,unnp,unnpl,unopinc,unwcc,uois,uopi,uopres,updvp,upmcstk,upmpf,upmpfs,upmsubp,upstk,upstkc,upstksf,urect,urectr,urevub,uspi,ustdnc,usubdvp,usubpstk,utfdoc,utfosc,utme,utxfed,uwkcapc,uxinst,uxintd,vpac,vpo,wcap,wcapc,wcapch,wda,wdd,wdeps,wdp,xacc,xad,xago,xagt,xcom,xcomi,xdepl,xdp,xdvre,xeqo,xi,xido,xidoc,xindb,xindc,xins,xinst,xint,xintd,xintopt,xivi,xivre,xlr,xnbi,xnf,xnins,xnitb,xobd,xoi,xopr,xoprar,xoptd,xopteps,xore,xpp,xpr,xrd,xrdp,xrent,xs,xsga,xstf,xstfo,xstfws,xt,xuw,xuwli,xuwnli,xuwoi,xuwrei,xuwti,exchg,cik,costat,fic,naicsh,sich,cshtr_c,dvpsp_c,dvpsx_c,prcc_c,prch_c,prcl_c,adjex_c,cshtr_f,dvpsp_f,dvpsx_f,mkvalt,prcc_f,prch_f,prcl_f,adjex_f,rank,au,auop,auopic,ceoso,cfoso,add1,add2,add3,add4,addzip,busdesc,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
001690,2020-09-30,2020,INDL,C,D,STD,AAPL,037833100,APPLE INC,ASU16-02,DS,,,1.000000000000,1.000000000000,,,USD,USD,1.000000000000,,Y,9,1,9,,12,7,5,,,3,2020-09-26,2020-11-02,2020-10-29,0.0000,,,0.0000,11228.0000,11228.0000,-406.0000,11228.0000,,,,,,,,,,,,143713.0000,,,,,0.0000,,,,,0.0000,33952.0000,-877.0000,0.0000,0.0000,0.0000,33952.0000,174495.0000,1409.0000,33952.0000,42296.0000,-4062.0000,,,,,1524.0000,,,,,2171.0000,,,,,,,,323888.0000,0.0000,,,,,,,,,,,,,,,,3.8487,,,,,,50778.8300,,7309.0000,7309.0000,,,,,,65339.0000,65339.0000,65339.0000,,,,,,,,,38016.0000,90979.0000,-10435.0000,,57453.0000,57411.0000,88.0000,-1185.0000,0.0000,0.0000,0.0000,1139.0000,57453.0000,43.0000,54.0000,30.0000,25.0000,,,,,,,,,,,,159859.0000,,,,,,,,17528.2140,16976.7630,16976.7630,17352.1190,22.7970,,,,,,0.1700,0.0000,0.0000,,,637.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,10233.0000,9612.0000,11443.0000,10145.0000,10939.0000,,,,604.0000,,,,,,0.0000,57411.0000,15229.0000,-963.0000,16091.0000,7745.0000,2250.0000,12629.0000,,107049.0000,637.0000,98667.0000,0.0000,0.0000,9700.0000,,,,,,,,,66760.0000,11056.0000,,,,,,,,,66760.0000,,,6643.0000,,3557.0000,0.0000,117282.0000,,,,,0.0000,14081.0000,14087.0000,,,0.0000,0.0000,,,,,,,14087.0000,9569.0000,11389.0000,10115.0000,10914.0000,,66288.0000,75988.0000,,,147.0000,3.2800,3.2800,3.3100,3.3100,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,,,18853.0000,0.0000,,,,,,,,,-126.0000,,,-86820.0000,,,,,,,,,,,,,6732.0000,6732.0000,,,,,,,,,,,,,,,,,,,,,82.0000,,,,114656.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57411.0000,57411.0000,,57411.0000,57411.0000,,57411.0000,172388.0000,,,,,,,,,,,,0.0000,3002.0000,-127.0000,,,,,,,,4061.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,728.0000,-791.0000,0.0000,100887.0000,115148.0000,,,-4289.0000,,52963.0000,,,,,,,,,,,,47867.0000,47867.0000,,41224.0000,105392.0000,,,,0.0000,0.0000,,,,,,,,0.0000,43308.0000,2046.0000,39751.0000,0.0000,,,323888.0000,,258549.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1493.0000,1461.0000,1317.0000,1068.0000,960.0000,6299.0000,3845.0000,1846.0000,,,,,,57411.0000,57411.0000,,,,,,,,,,,,3676.0000,3676.0000,4996.0000,,,,,,,,80674.0000,,66288.0000,75988.0000,3.3100,,,,,,,3.2800,,,,,,,,,,,,,,,,,,,,,,,,,,67091.0000,28991.0000,38100.0000,,,,,,,,,,,,,,,,0.0000,,,112096.0000,,,,,,,,45336.0000,,112096.0000,,,,,,,,,,,,,,0.0000,75992.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,14560.0000,0.0000,-877.0000,8470.0000,21325.0000,,37445.0000,-1375.0000,16120.0000,,,14966.0000,,274515.0000,,,,,,,,,,,,,36.0000,1737.0000,,,,,,,,,,,,,,,,,,274515.0000,,,,,,,,65339.0000,0.0000,,,,,120483.0000,,,,0.0000,,,,,0.0000,0.0000,,,,,880.0000,,,6829.0000,4353.0000,,,,,,,,,,,65339.0000,,176666.0000,0.0000,2046.0000,,,,,,,,0.0000,0.0000,,0.0000,0.0000,,0.0000,0.0000,9895.0000,2800.0000,10957.0000,0.0000,0.0000,-215.0000,-3619.0000,3383.0000,-215.0000,2800.0000,21.0000,,,6306.0000,3134.0000,8157.0000,18295.0000,10138.0000,0.0000,0.0000,,9501.0000,0.0000,455.0000,9680.0000,0.0000,15619.0000,16475.0000,-3900.0000,,0.0000,1347.0000,791.0000,454.0000,85.0000,69.0000,8800.0000,1400.0000,85.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38321.0000,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,,,,,2873.0000,2800.0000,,,,,,,,,,,198527.0000,,,,,0.0000,,18752.0000,16217.0000,10800.0000,,38668.0000,,,,,,,,,,,14,0000320193,A,USA,334220,3663,39680890210.0000,0.8075,0.8075,132.690000000000,138.789000000000,53.152500000000,1.000000000000,39012940850.0000,0.7950,0.7950,1966078.9230,115.810000000000,137.980000000000,53.152500000000,1.000000000000,1,4,4,1,Y,Y,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2021-09-30,2021,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,1.000000000000,1.000000000000,,,USD,USD,1.000000000000,,Y,9,1,9,,12,7,5,,,3,2021-09-25,2021-11-01,2021-10-28,0.0000,,,0.0000,14111.0000,14111.0000,163.0000,14111.0000,,,,,,,,,,,,134836.0000,,,,,0.0000,,,,,0.0000,38762.0000,158.0000,0.0000,0.0000,0.0000,38762.0000,163418.0000,-567.0000,38762.0000,54763.0000,12326.0000,,,,,33.0000,,,0.0000,,9793.0000,0.0000,,,,,,,351002.0000,0.0000,,,,,,,,,,,,,,,,3.8407,,,,,,57364.8400,,11085.0000,11085.0000,,,,,,63090.0000,63090.0000,63090.0000,,,,,,,,,34940.0000,62639.0000,-3860.0000,,95249.0000,94680.0000,501.0000,1035.0000,0.0000,0.0000,0.0000,-967.0000,95249.0000,123.0000,99.0000,46.0000,26.0000,,,,,,,,,,,,203481.0000,,,,,,,,16864.9190,16426.7860,16426.7860,16701.2720,23.5020,,,,,,0.1600,0.0000,0.0000,,,769.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,11141.0000,11514.0000,10301.0000,10960.0000,11434.0000,,,,,,,,,,0.0000,94680.0000,17141.0000,1022.0000,20393.0000,9506.0000,1750.0000,8750.0000,,119381.0000,769.0000,109106.0000,0.0000,0.0000,9500.0000,,,,,,,,,70283.0000,11284.0000,,,,,,,,,70283.0000,,,7612.0000,,4288.0000,0.0000,130522.0000,,,,,0.0000,14467.0000,14431.0000,,,0.0000,0.0000,,,,,,,14431.0000,11391.0000,10202.0000,10914.0000,11408.0000,,108949.0000,118449.0000,,,154.0000,5.6100,5.6100,5.6700,5.6700,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,,,21290.0000,0.0000,,,,,,,,,-129.0000,,,-93353.0000,,,,,,,,,,,,,7759.0000,7759.0000,,,,,,,,,,,,,,,,,,,,,,,,,162336.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94680.0000,94680.0000,,94680.0000,94680.0000,,94680.0000,182471.0000,,,,,,,,,,,,0.0000,2687.0000,-2642.0000,,,,,,,,6580.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,1033.0000,-608.0000,0.0000,127877.0000,109689.0000,,,-14545.0000,,27699.0000,,,,,,,,,,,,53577.0000,53577.0000,,45965.0000,125481.0000,,,,0.0000,0.0000,,,,,,,,0.0000,43050.0000,0.0000,38762.0000,0.0000,,,351002.0000,,287912.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1629.0000,1560.0000,1499.0000,1251.0000,1061.0000,7000.0000,5187.0000,879.0000,,,,,,94680.0000,94680.0000,,,,,,,,,,,,2903.0000,2903.0000,6000.0000,,,,,,,,104038.0000,,108949.0000,118449.0000,5.6700,,,,,,,5.6100,,,,,,,,,,,,,,,,,,,,,,,,,,109207.0000,40507.0000,68700.0000,,,,,,,,,,,,,,,,0.0000,,,119810.0000,,,,,,,,49527.0000,,119810.0000,,,,,,,,,,,,,,0.0000,92527.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,5725.0000,0.0000,158.0000,-14028.0000,25228.0000,,51506.0000,-874.0000,26278.0000,,,5562.0000,,365817.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365817.0000,,,,,,,,63090.0000,0.0000,,,,,106870.0000,,,,0.0000,,,,,0.0000,0.0000,,,,,1105.0000,,,7906.0000,3850.0000,,,,,,,,,,,63090.0000,,173211.0000,0.0000,0.0000,,,,,,,,0.0000,0.0000,,0.0000,0.0000,,0.0000,0.0000,19301.0000,,,0.0000,0.0000,-4774.0000,-7176.0000,2740.0000,-4774.0000,,-338.0000,,,8257.0000,9424.0000,13073.0000,20273.0000,7200.0000,0.0000,0.0000,,25385.0000,0.0000,1620.0000,14527.0000,0.0000,16475.0000,15477.0000,-1200.0000,,0.0000,1607.0000,1402.0000,816.0000,1838.0000,181.0000,6600.0000,1500.0000,219.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9355.0000,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,,,,,2645.0000,2600.0000,,,,,,,,,,,247368.0000,,,,,0.0000,,21914.0000,18752.0000,14300.0000,,43887.0000,,,,,,,,,,,14,0000320193,A,USA,334220,3663,22710610690.0000,0.8650,0.8650,177.570000000000,182.130000000000,116.210000000000,1.000000000000,24333253190.0000,0.8500,0.8500,2324390.2190,141.500000000000,157.260000000000,107.320000000000,1.000000000000,1,4,1,1,Y,Y,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2022-09-30,2022,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,1.000000000000,1.000000000000,,,USD,USD,1.000000000000,,Y,9,1,9,,12,7,5,,,3,2022-09-24,2022-10-31,2022-10-27,0.0000,,,0.0000,21223.0000,21223.0000,-11109.0000,21223.0000,,,,,,,,,,,,135405.0000,,,,,0.0000,,,,,0.0000,44011.0000,2296.0000,0.0000,0.0000,0.0000,44011.0000,154543.0000,-389.0000,44011.0000,64115.0000,9448.0000,,,,,306.0000,,,0.0000,,3156.0000,0.0000,,,,,,,352755.0000,0.0000,,,,,,,,,,,,,,,,3.1782,,,,,,64848.8410,,10708.0000,10708.0000,,,,,,50672.0000,50672.0000,50672.0000,,,,,,,,,23646.0000,48304.0000,-10952.0000,,88531.0000,99803.0000,-1511.0000,2138.0000,0.0000,0.0000,0.0000,-11899.0000,88531.0000,130.0000,81.0000,48.0000,34.0000,,,,,,,,,,,,214846.0000,,,,,,,,16325.8190,15943.4250,15943.4250,16215.9630,23.8380,,,,,,0.1590,0.0000,0.0000,,,812.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,12791.0000,10040.0000,10726.0000,11257.0000,9665.0000,,,,,,,,,,0.0000,99803.0000,22773.0000,3955.0000,5465.0000,9936.0000,0.0000,9543.0000,,109707.0000,812.0000,98959.0000,0.0000,0.0000,8700.0000,,,,,,,,,72340.0000,11104.0000,,,,,,,,,72340.0000,,,7912.0000,,4488.0000,0.0000,122498.0000,,,,,0.0000,14841.0000,14793.0000,,,0.0000,0.0000,,,,,,,14793.0000,9910.0000,10645.0000,11209.0000,9631.0000,,119437.0000,128137.0000,,,164.0000,6.1100,6.1100,6.1500,6.1500,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,,,21688.0000,0.0000,,,,,,,,,-160.0000,,,-110749.0000,,,,,,,,,,,,,9149.0000,9149.0000,,,,,,,,,,,,,,,,,,,,,,,,,179482.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99803.0000,99803.0000,,99803.0000,99803.0000,,99803.0000,160379.0000,,,,,,,,,,,,0.0000,2865.0000,1484.0000,,,,,,,,4946.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,1153.0000,-1780.0000,0.0000,120805.0000,76923.0000,,,-22354.0000,,24658.0000,,,,,,,,,,,,67094.0000,67094.0000,,59182.0000,153982.0000,,,,0.0000,0.0000,,,,,,,,0.0000,38394.0000,6119.0000,33906.0000,0.0000,,,352755.0000,,302083.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1758.0000,1742.0000,1677.0000,1382.0000,1143.0000,7702.0000,5080.0000,-11020.0000,,,,,,99803.0000,99803.0000,,,,,,,,,,,,2597.0000,2597.0000,9982.0000,,,,,,,,122151.0000,,119437.0000,128137.0000,6.1500,,,,,,,6.1100,,,,,,,,,,,,,,,,,,,,,,,,,,119103.0000,47803.0000,71300.0000,,,,,,,,,,,,,,,,0.0000,,,124874.0000,,,,,,,,52534.0000,,124874.0000,,,,,,,,,,,,,,0.0000,95625.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,-14177.0000,0.0000,2296.0000,-9343.0000,32748.0000,,60932.0000,-2385.0000,28184.0000,,,-3068.0000,,394328.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394328.0000,,,,,,,,50672.0000,0.0000,,,,,67363.0000,,,,0.0000,,,,,0.0000,0.0000,,,,,,,,9038.0000,5036.0000,,,,,,,,,,,50672.0000,,157699.0000,0.0000,6119.0000,,,0.0000,,,,,0.0000,0.0000,,0.0000,0.0000,,0.0000,0.0000,18405.0000,,,0.0000,0.0000,895.0000,-2265.0000,3076.0000,895.0000,,84.0000,,,7890.0000,8996.0000,14537.0000,20094.0000,5557.0000,0.0000,0.0000,,19573.0000,0.0000,1519.0000,19300.0000,0.0000,15477.0000,16758.0000,-4800.0000,,0.0000,1936.0000,1982.0000,2284.0000,28.0000,929.0000,8000.0000,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18577.0000,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,,,,,2931.0000,2800.0000,,,,,,,,,,,266191.0000,,,,,0.0000,,26251.0000,21914.0000,16800.0000,,51345.0000,,,,,,,,,,,14,0000320193,A,USA,334220,3663,21987686000.0000,0.9100,0.9100,129.930000000000,182.940000000000,125.870000000000,1.000000000000,22413049650.0000,0.9000,0.9000,2203381.3350,138.200000000000,182.940000000000,129.040000000000,1.000000000000,1,4,1,1,Y,Y,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
