gvkey,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,acctchgq,acctstdq,adrrq,ajexq,ajpq,bsprq,compstq,curcdq,curncdq,currtrq,curuscnq,datacqtr,datafqtr,finalq,ogmq,rp,scfq,srcq,staltq,updq,apdedateq,fdateq,pdateq,rdq,acchgq,acomincq,acoq,actq,altoq,ancq,anoq,aociderglq,aociotherq,aocipenq,aocisecglq,aol2q,aoq,apq,aqaq,aqdq,aqepsq,aqpl1q,aqpq,arcedq,arceepsq,arceq,atq,aul3q,billexceq,capr1q,capr2q,capr3q,capsftq,capsq,ceiexbillq,ceqq,cheq,chq,cibegniq,cicurrq,ciderglq,cimiiq,ciotherq,cipenq,ciq,cisecglq,citotalq,cogsq,csh12q,cshfd12,cshfdq,cshiq,cshopq,cshoq,cshprq,cstkcvq,cstkeq,cstkq,dcomq,dd1q,deracq,deraltq,derhedglq,derlcq,derlltq,diladq,dilavq,dlcq,dlttq,doq,dpacreq,dpactq,dpq,dpretq,drcq,drltq,dteaq,dtedq,dteepsq,dtepq,dvintfq,dvpq,epsf12,epsfi12,epsfiq,epsfxq,epspi12,epspiq,epspxq,epsx12,esopctq,esopnrq,esoprq,esoptq,esubq,fcaq,ffoq,finacoq,finaoq,finchq,findlcq,findltq,finivstq,finlcoq,finltoq,finnpq,finreccq,finrecltq,finrevq,finxintq,finxoprq,gdwlamq,gdwlia12,gdwliaq,gdwlid12,gdwlidq,gdwlieps12,gdwliepsq,gdwlipq,gdwlq,glaq,glcea12,glceaq,glced12,glcedq,glceeps12,glceepsq,glcepq,gldq,glepsq,glivq,glpq,hedgeglq,ibadj12,ibadjq,ibcomq,ibmiiq,ibq,icaptq,intaccq,intanoq,intanq,invfgq,invoq,invrmq,invtq,invwipq,ivaeqq,ivaoq,ivltq,ivstq,lcoq,lctq,lltq,lnoq,lol2q,loq,loxdrq,lqpl1q,lseq,ltmibq,ltq,lul3q,mibnq,mibq,mibtq,miiq,msaq,ncoq,niitq,nimq,niq,nopiq,npatq,npq,nrtxtdq,nrtxtepsq,nrtxtq,obkq,oepf12,oeps12,oepsxq,oiadpq,oibdpq,opepsq,optdrq,optfvgrq,optlifeq,optrfrq,optvolq,piq,pllq,pnc12,pncd12,pncdq,pnceps12,pncepsq,pnciapq,pnciaq,pncidpq,pncidq,pnciepspq,pnciepsq,pncippq,pncipq,pncpd12,pncpdq,pncpeps12,pncpepsq,pncpq,pncq,pncwiapq,pncwiaq,pncwidpq,pncwidq,pncwiepq,pncwiepsq,pncwippq,pncwipq,pnrshoq,ppegtq,ppentq,prcaq,prcd12,prcdq,prce12,prceps12,prcepsq,prcpd12,prcpdq,prcpeps12,prcpepsq,prcpq,prcraq,prshoq,pstknq,pstkq,pstkrq,rcaq,rcdq,rcepsq,rcpq,rdipaq,rdipdq,rdipepsq,rdipq,recdq,rectaq,rectoq,rectq,rectrq,recubq,req,retq,reunaq,revtq,rllq,rra12,rraq,rrd12,rrdq,rreps12,rrepsq,rrpq,rstcheltq,rstcheq,saleq,seqoq,seqq,seta12,setaq,setd12,setdq,seteps12,setepsq,setpq,spce12,spced12,spcedpq,spcedq,spceeps12,spceepsp12,spceepspq,spceepsq,spcep12,spcepd12,spcepq,spceq,spidq,spiepsq,spioaq,spiopq,spiq,sretq,stkcoq,stkcpaq,teqq,tfvaq,tfvceq,tfvlq,tieq,tiiq,tstknq,tstkq,txdbaq,txdbcaq,txdbclq,txdbq,txdiq,txditcq,txpq,txtq,txwq,uacoq,uaoq,uaptq,ucapsq,ucconsq,uceqq,uddq,udmbq,udoltq,udpcoq,udvpq,ugiq,uinvq,ulcoq,uniamiq,unopincq,uopiq,updvpq,upmcstkq,upmpfq,upmpfsq,upmsubpq,upstkcq,upstkq,urectq,uspiq,usubdvpq,usubpcvq,utemq,wcapq,wdaq,wddq,wdepsq,wdpq,xaccq,xidoq,xintq,xiq,xoprq,xopt12,xoptd12,xoptd12p,xoptdq,xoptdqp,xopteps12,xoptepsp12,xoptepsq,xoptepsqp,xoptq,xoptqp,xrdq,xsgaq,acchgy,afudccy,afudciy,amcy,aolochy,apalchy,aqay,aqcy,aqdy,aqepsy,aqpy,arcedy,arceepsy,arcey,capxy,cdvcy,chechy,cibegniy,cicurry,cidergly,cimiiy,ciothery,cipeny,cisecgly,citotaly,ciy,cogsy,cshfdy,cshpry,cstkey,depcy,derhedgly,dilady,dilavy,dlcchy,dltisy,dltry,doy,dpcy,dprety,dpy,dteay,dtedy,dteepsy,dtepy,dvpy,dvy,epsfiy,epsfxy,epspiy,epspxy,esubcy,esuby,exrey,fcay,ffoy,fiaoy,fincfy,finrevy,finxinty,finxopry,fopoxy,fopoy,fopty,fsrcoy,fsrcty,fuseoy,fusety,gdwlamy,gdwliay,gdwlidy,gdwliepsy,gdwlipy,glay,glceay,glcedy,glceepsy,glcepy,gldy,glepsy,glivy,glpy,hedgegly,ibadjy,ibcomy,ibcy,ibmiiy,iby,intpny,invchy,itccy,ivacoy,ivchy,ivncfy,ivstchy,miiy,ncoy,niity,nimy,niy,nopiy,nrtxtdy,nrtxtepsy,nrtxty,oancfy,oepsxy,oiadpy,oibdpy,opepsy,optdry,optfvgry,optlifey,optrfry,optvoly,pdvcy,piy,plly,pncdy,pncepsy,pnciapy,pnciay,pncidpy,pncidy,pnciepspy,pnciepsy,pncippy,pncipy,pncpdy,pncpepsy,pncpy,pncwiapy,pncwiay,pncwidpy,pncwidy,pncwiepsy,pncwiepy,pncwippy,pncwipy,pncy,prcay,prcdy,prcepsy,prcpdy,prcpepsy,prcpy,prstkccy,prstkcy,prstkpcy,rcay,rcdy,rcepsy,rcpy,rdipay,rdipdy,rdipepsy,rdipy,recchy,revty,rray,rrdy,rrepsy,rrpy,saley,scstkcy,setay,setdy,setepsy,setpy,sivy,spcedpy,spcedy,spceepspy,spceepsy,spcepy,spcey,spidy,spiepsy,spioay,spiopy,spiy,sppey,sppivy,spstkcy,srety,sstky,stkcoy,stkcpay,tdcy,tfvcey,tiey,tiiy,tsafcy,txachy,txbcofy,txbcoy,txdcy,txdiy,txpdy,txty,txwy,uaolochy,udfccy,udvpy,ufretsdy,ugiy,uniamiy,unopincy,unwccy,uoisy,updvpy,uptacy,uspiy,ustdncy,usubdvpy,utfdocy,utfoscy,utmey,uwkcapcy,wcapchy,wcapcy,wday,wddy,wdepsy,wdpy,xidocy,xidoy,xinty,xiy,xopry,xoptdqpy,xoptdy,xoptepsqpy,xoptepsy,xoptqpy,xopty,xrdy,xsgay,exchg,cik,costat,fic,cshtrq,dvpspq,dvpsxq,mkvaltq,prccq,prchq,prclq,adjex,add1,add2,add3,add4,addzip,busdesc,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
001690,2020-03-31,2020,2,9,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,4.000000000000,4.000000000000,,,USD,USD,1.000000000000,,2020Q1,2020Q2,Y,,Q,7,5,,3,2020-03-28,2020-05-01,2020-04-30,2020-04-30,0.0000,-2789.0000,14614.0000,143753.0000,33868.0000,176647.0000,0.0000,512.0000,0.0000,0.0000,0.0000,169903.0000,132661.0000,32421.0000,,,,4473.0000,,,,,320400.0000,0.0000,,,,,,48031.9570,,78425.0000,95128.0000,40174.0000,11249.0000,-566.0000,491.0000,0.0000,0.0000,0.0000,8878.0000,-2296.0000,8878.0000,33157.0000,4459.1463,4495.2623,4404.6910,4323.9870,64.6770,4323.9870,4360.1010,0.0000,0.0000,0.0430,0.0000,11596.0000,,,-771.0000,,,0.0000,11249.0000,21625.0000,97136.0000,0.0000,,62854.0000,2786.0000,,5928.0000,3472.0000,,,,,,0.0000,12.7700,12.7700,2.5500,2.5500,12.8800,2.5800,2.5800,12.8800,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.0000,,,57215.0000,11249.0000,11249.0000,11249.0000,11249.0000,175561.0000,,,0.0000,,,,3334.0000,,,,98793.0000,54954.0000,42048.0000,96094.0000,145881.0000,0.0000,4229.0000,48745.0000,45273.0000,0.0000,320400.0000,241975.0000,241975.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1474.0000,,,,11249.0000,1039.0000,,10029.0000,,,,,12.7700,12.8800,2.5500,12853.0000,15639.0000,2.5800,,,,,,13135.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,106840.0000,43986.0000,,,,,,,,,,,,286.2700,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,-1827.0000,14955.0000,30677.0000,15722.0000,,30393.0000,,33182.0000,58313.0000,,,,,,,,,1798.0000,1077.0000,58313.0000,0.0000,78425.0000,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,1697.0000,1253.0000,78425.0000,174376.0000,0.0000,4229.0000,,,0.0000,0.0000,,0.0000,0.0000,,,,,1886.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47659.0000,,,,,,0.0000,757.0000,0.0000,42674.0000,,,,,,,,,,,,4565.0000,9517.0000,0.0000,,,,-143.0000,-13520.0000,,1134.0000,,,,,,,3960.0000,,-7175.0000,33485.0000,-364.0000,204.0000,0.0000,0.0000,0.0000,-2181.0000,31144.0000,31144.0000,86943.0000,4429.6480,4387.5700,0.0000,,-548.0000,0.0000,33485.0000,4074.0000,2210.0000,5250.0000,0.0000,5602.0000,,5602.0000,,,,,0.0000,6914.0000,7.5600,7.5600,7.6300,7.6300,0.0000,,0.0000,,,-51.0000,-46347.0000,,,,3148.0000,3148.0000,,,,,,,,,,,,,,,,,,-24.0000,,,33485.0000,33485.0000,33485.0000,33485.0000,33485.0000,1689.0000,699.0000,,-426.0000,66635.0000,-4655.0000,,0.0000,,,,33485.0000,2173.0000,,,,43827.0000,7.5600,38422.0000,44024.0000,7.6300,,,,,,,39053.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40846.0000,,,,,,0.0000,0.0000,0.0000,0.0000,15207.0000,150132.0000,,,,,150132.0000,,,,,,67500.0000,,,,,,,,,,,0.0000,0.0000,0.0000,,,430.0000,3407.0000,2205.0000,,0.0000,,,,,0.0000,0.0000,-651.0000,,7505.0000,5568.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,1542.0000,0.0000,106108.0000,,,,,,,9016.0000,19165.0000,14,0000320193,A,USA,3045670300.0000,0.7700,0.7700,1099546.6542,254.290000000000,327.850000000000,212.610000000000,4.000000000000,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2020-06-30,2020,3,9,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,4.000000000000,4.000000000000,,,USD,USD,1.000000000000,,2020Q2,2020Q3,Y,,Q,7,5,,3,2020-06-27,2020-08-04,2020-07-30,2020-07-30,0.0000,-550.0000,10958.0000,140065.0000,32836.0000,177279.0000,0.0000,-530.0000,0.0000,0.0000,0.0000,169382.0000,133428.0000,35325.0000,,,,7013.0000,,,,,317344.0000,0.0000,,,,,,48695.9570,,72282.0000,93054.0000,33383.0000,11253.0000,194.0000,-1042.0000,0.0000,0.0000,0.0000,13492.0000,3087.0000,13492.0000,34253.0000,4394.6313,4433.6145,4354.7880,4283.9390,51.3160,4283.9390,4312.5730,0.0000,0.0000,0.0430,0.0000,8882.0000,,,760.0000,,,0.0000,11253.0000,20048.0000,102138.0000,0.0000,,65230.0000,2752.0000,,6313.0000,3487.0000,,,,,,0.0000,13.1900,13.1900,2.5800,2.5800,13.3000,2.6100,2.6100,13.3000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0000,,,58424.0000,11253.0000,11253.0000,11253.0000,11253.0000,174420.0000,,,0.0000,,,,3978.0000,,,,100592.0000,59671.0000,39945.0000,95318.0000,149744.0000,0.0000,2034.0000,47606.0000,44119.0000,0.0000,317344.0000,245062.0000,245062.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1613.0000,,,,11253.0000,743.0000,,11166.0000,,,,,13.1900,13.3000,2.5800,13091.0000,15843.0000,2.6100,,,,,,13137.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,109081.0000,43851.0000,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,-1633.0000,14193.0000,32075.0000,17882.0000,,23586.0000,,24136.0000,59685.0000,,,,,,,,,1627.0000,29.0000,59685.0000,0.0000,72282.0000,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,1698.0000,958.0000,72282.0000,176395.0000,0.0000,2034.0000,,,0.0000,0.0000,,0.0000,0.0000,,,,,1884.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44747.0000,,,,,,0.0000,697.0000,0.0000,43842.0000,,,,,,,,,,,,4758.0000,9589.0000,0.0000,,,,-1244.0000,-10787.0000,,1473.0000,,,,,,,5525.0000,,-15185.0000,44738.0000,-170.0000,-838.0000,0.0000,0.0000,0.0000,906.0000,44636.0000,44636.0000,121196.0000,4404.6950,4362.5710,0.0000,,212.0000,0.0000,44738.0000,5196.0000,10635.0000,12629.0000,0.0000,8354.0000,,8354.0000,,,,,0.0000,10570.0000,10.1600,10.1600,10.2500,10.2500,0.0000,,0.0000,,,-120.0000,-65463.0000,,,,5011.0000,5011.0000,,,,,,,,,,,,,,,,,,-10.0000,,,44738.0000,44738.0000,44738.0000,44738.0000,44738.0000,2275.0000,10.0000,,-689.0000,96816.0000,-9820.0000,,0.0000,,,,44738.0000,2916.0000,,,,60098.0000,10.1600,51513.0000,59867.0000,10.2500,,,,,,,52190.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58405.0000,,,,,,0.0000,0.0000,0.0000,0.0000,13834.0000,209817.0000,,,,,209817.0000,,,,,,94683.0000,,,,,,,,,,,0.0000,0.0000,0.0000,,,430.0000,5105.0000,3163.0000,,0.0000,,,,,0.0000,0.0000,182.0000,,8410.0000,7452.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,2239.0000,0.0000,149950.0000,,,,,,,13774.0000,28754.0000,14,0000320193,A,USA,2319542170.0000,0.8200,0.8200,1562780.9472,364.800000000000,372.380000000000,236.900000000000,4.000000000000,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2020-09-30,2020,4,9,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,1.000000000000,1.000000000000,,,USD,USD,1.000000000000,,2020Q3,2020Q4,Y,,Q,7,5,,3,2020-09-26,2020-11-02,2020-10-29,2020-10-29,0.0000,-406.0000,11228.0000,143713.0000,33952.0000,180175.0000,0.0000,-877.0000,0.0000,0.0000,0.0000,174495.0000,134839.0000,42296.0000,,,,2171.0000,,,,,323888.0000,0.0000,,,,,,50778.8300,,65339.0000,90979.0000,38016.0000,12673.0000,258.0000,-347.0000,0.0000,0.0000,0.0000,12817.0000,233.0000,12817.0000,37307.0000,17352.1190,17528.2140,17256.5210,16976.7630,171.8340,16976.7630,17057.6220,0.0000,0.0000,0.1700,0.0000,10233.0000,,,392.0000,,,0.0000,12673.0000,15229.0000,107049.0000,0.0000,,66760.0000,2702.0000,,6643.0000,3557.0000,,,,,,0.0000,3.2800,3.2800,0.7300,0.7300,3.3100,0.7400,0.7400,3.3100,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0000,,,57411.0000,12673.0000,12673.0000,12673.0000,12673.0000,172388.0000,,,0.0000,,,,4061.0000,,,,100887.0000,52963.0000,47867.0000,105392.0000,153157.0000,0.0000,2046.0000,43308.0000,39751.0000,0.0000,323888.0000,258549.0000,258549.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1846.0000,,,,12673.0000,760.0000,,4996.0000,,,,,3.2800,3.3100,0.7300,14775.0000,17477.0000,0.7400,,,,,,14901.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,112096.0000,45336.0000,,,,,,,,,,,,106.6900,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,-1375.0000,21325.0000,37445.0000,16120.0000,,14560.0000,,14966.0000,64698.0000,,,,,,,,,1737.0000,36.0000,64698.0000,0.0000,65339.0000,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,1724.0000,1190.0000,65339.0000,176666.0000,0.0000,2046.0000,,,0.0000,0.0000,10957.0000,0.0000,0.0000,2800.0000,-215.0000,2800.0000,,2228.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38321.0000,,,,,,0.0000,634.0000,0.0000,47221.0000,,,,,,,,,,,,4978.0000,9914.0000,0.0000,,,,1409.0000,-4062.0000,,1524.0000,,,,,,,7309.0000,,-10435.0000,57411.0000,88.0000,-1185.0000,0.0000,0.0000,0.0000,1139.0000,57453.0000,57453.0000,158503.0000,17528.2140,17352.1190,0.0000,,604.0000,0.0000,57411.0000,-963.0000,16091.0000,12629.0000,0.0000,11056.0000,,11056.0000,,,,,0.0000,14081.0000,3.2800,3.2800,3.3100,3.3100,0.0000,,0.0000,,,-126.0000,-86820.0000,,,,6732.0000,6732.0000,,,,,,,,,,,,,,,,,,82.0000,,,57411.0000,57411.0000,57411.0000,57411.0000,57411.0000,3002.0000,-127.0000,,-791.0000,115148.0000,-4289.0000,,0.0000,,,,57411.0000,3676.0000,,,,80674.0000,3.2800,66288.0000,77344.0000,3.3100,,,,,,,67091.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75992.0000,,,,,,0.0000,0.0000,0.0000,0.0000,8470.0000,274515.0000,,,,,274515.0000,,,,,,120483.0000,,,,,,,,,,,0.0000,0.0000,0.0000,,,880.0000,6829.0000,4353.0000,,0.0000,,,,,0.0000,0.0000,-215.0000,-215.0000,9501.0000,9680.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,2873.0000,0.0000,197171.0000,,,,,,,18752.0000,38668.0000,14,0000320193,A,USA,10919191290.0000,0.2050,0.2050,1966078.9230,115.810000000000,137.980000000000,89.145000000000,1.000000000000,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2020-12-31,2021,1,9,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,1.000000000000,1.000000000000,,,USD,USD,1.000000000000,,2020Q4,2021Q1,Y,,Q,7,5,,3,2020-12-26,2021-01-29,2021-01-27,2021-01-27,0.0000,179.0000,13687.0000,154106.0000,43270.0000,199948.0000,0.0000,-1364.0000,0.0000,0.0000,0.0000,173277.0000,162015.0000,63846.0000,,,,6312.0000,,,,,354054.0000,0.0000,,,,,,51743.8320,,66224.0000,76826.0000,36010.0000,28755.0000,549.0000,-487.0000,0.0000,0.0000,0.0000,29340.0000,523.0000,29340.0000,64445.0000,17170.8593,17352.0313,17113.6880,16823.2630,199.6890,16823.2630,16935.1190,0.0000,0.0000,0.1680,0.0000,7762.0000,,,,,,0.0000,28755.0000,12762.0000,99281.0000,0.0000,,67560.0000,2666.0000,,7395.0000,4205.0000,,,,,,0.0000,3.6925,3.6925,1.6800,1.6800,3.7375,1.7000,1.7000,3.7375,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63930.0000,28755.0000,28755.0000,28755.0000,28755.0000,165505.0000,,,0.0000,,,,4973.0000,,,,118745.0000,40816.0000,55899.0000,132507.0000,155323.0000,0.0000,3646.0000,56042.0000,51837.0000,0.0000,354054.0000,287830.0000,287830.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2369.0000,,,,28755.0000,683.0000,,5000.0000,,,,,3.6925,3.7375,1.6800,33534.0000,36200.0000,1.7000,,,,,,33579.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,105493.0000,37933.0000,,,,,,,,,,,,120.1900,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,-826.0000,31519.0000,58620.0000,27101.0000,,14480.0000,,14301.0000,111439.0000,,,,,,,,,,,111439.0000,0.0000,66224.0000,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,2020.0000,396.0000,66224.0000,179589.0000,0.0000,3646.0000,,,0.0000,0.0000,,0.0000,0.0000,,,,,4824.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21599.0000,,,,,,0.0000,638.0000,0.0000,75239.0000,,,,,,,,,,,,5163.0000,10794.0000,0.0000,,,,5774.0000,21670.0000,,9.0000,,,,,,,3500.0000,,-2070.0000,28755.0000,549.0000,-487.0000,0.0000,0.0000,0.0000,523.0000,29340.0000,29340.0000,64445.0000,17113.6880,16935.1190,0.0000,,,0.0000,28755.0000,22.0000,0.0000,1000.0000,0.0000,2666.0000,,2666.0000,,,,,0.0000,3613.0000,1.6800,1.6800,1.7000,1.7000,0.0000,,0.0000,,,-22.0000,-32249.0000,,,,2045.0000,2045.0000,,,,,,,,,,,,,,,,,,,,,28755.0000,28755.0000,28755.0000,28755.0000,28755.0000,619.0000,-950.0000,,204.0000,39800.0000,-8584.0000,,0.0000,,,,28755.0000,683.0000,,,,38763.0000,1.6800,33534.0000,36200.0000,1.7000,,,,,,,33579.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27636.0000,,,,,,0.0000,0.0000,0.0000,0.0000,-21139.0000,111439.0000,,,,,111439.0000,,,,,,34521.0000,,,,,,,,,,,0.0000,0.0000,0.0000,,,0.0000,2020.0000,396.0000,,0.0000,,,,,0.0000,0.0000,-58.0000,,1787.0000,4824.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,638.0000,0.0000,75239.0000,,,,,,,5163.0000,10794.0000,14,0000320193,A,USA,7300849040.0000,0.2050,0.2050,2232278.7675,132.690000000000,138.789000000000,107.320000000000,1.000000000000,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2021-03-31,2021,2,9,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,1.000000000000,1.000000000000,,,USD,USD,1.000000000000,,2021Q1,2021Q2,Y,,Q,7,5,,3,2021-03-27,2021-05-03,2021-04-28,2021-04-28,0.0000,-286.0000,13376.0000,121465.0000,43339.0000,215693.0000,0.0000,-273.0000,0.0000,0.0000,0.0000,175207.0000,177878.0000,40127.0000,,,,12140.0000,,,,,337158.0000,0.0000,,,,,,54202.8300,,69178.0000,69834.0000,38466.0000,23630.0000,-78.0000,1091.0000,0.0000,0.0000,0.0000,23165.0000,-1478.0000,23165.0000,48708.0000,16999.1275,17179.6298,16929.1570,16686.3050,147.4070,16686.3050,16753.4760,0.0000,0.0000,0.1700,0.0000,8003.0000,,,,,,0.0000,23630.0000,13003.0000,108642.0000,0.0000,,69465.0000,2797.0000,,7595.0000,4305.0000,,,,,,0.0000,4.4550,4.4550,1.4000,1.4000,4.5025,1.4100,1.4100,4.5025,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76311.0000,23630.0000,23630.0000,23630.0000,23630.0000,177820.0000,,,0.0000,,,,5219.0000,,,,134539.0000,31368.0000,53255.0000,106385.0000,161595.0000,0.0000,1716.0000,52953.0000,48648.0000,0.0000,337158.0000,267980.0000,267980.0000,0.0000,0.0000,0.0000,0.0000,0.0000,891.0000,,,,23630.0000,1178.0000,,5000.0000,,,,,4.4550,4.5025,1.4000,27503.0000,30300.0000,1.4100,,,,,,28011.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,107280.0000,37815.0000,,,,,,,,,,,,128.9000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,-904.0000,14533.0000,33036.0000,18503.0000,,14975.0000,,15261.0000,89584.0000,,,,,,,,,,,89584.0000,0.0000,69178.0000,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,1981.0000,1406.0000,69178.0000,187347.0000,0.0000,1716.0000,,,0.0000,0.0000,,0.0000,0.0000,,,,,4381.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15080.0000,,,,,,0.0000,670.0000,0.0000,59284.0000,,,,,,,,,,,,5262.0000,10576.0000,0.0000,,,,354.0000,-1997.0000,,9.0000,,,,,,,5769.0000,,217.0000,52385.0000,471.0000,604.0000,0.0000,0.0000,0.0000,-955.0000,52505.0000,52505.0000,113153.0000,17021.4230,16844.2980,0.0000,,,0.0000,52385.0000,22.0000,13923.0000,4500.0000,0.0000,5463.0000,,5463.0000,,,,,0.0000,7060.0000,3.0800,3.0800,3.1100,3.1100,0.0000,,0.0000,,,-38.0000,-43575.0000,,,,3527.0000,3527.0000,,,,,,,,,,,,,,,,,,,,,52385.0000,52385.0000,52385.0000,52385.0000,52385.0000,1327.0000,-1226.0000,,0.0000,74424.0000,-18952.0000,,0.0000,,,,52385.0000,1861.0000,,,,62744.0000,3.0800,61037.0000,66500.0000,3.1100,,,,,,,61590.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46483.0000,,,,,,0.0000,0.0000,0.0000,0.0000,4445.0000,201023.0000,,,,,201023.0000,,,,,,61250.0000,,,,,,,,,,,0.0000,0.0000,0.0000,,,561.0000,4001.0000,1802.0000,,0.0000,,,,,0.0000,0.0000,-207.0000,,10276.0000,9205.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,1308.0000,0.0000,134523.0000,,,,,,,10425.0000,21370.0000,14,0000320193,A,USA,6684144160.0000,0.2050,0.2050,2038232.1558,122.150000000000,145.090000000000,116.210000000000,1.000000000000,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
